type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	vntype	haslength
PhysicalObject	01:53.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 923d26ca-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=923d26ca-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen				923d26ca-1ed8-11e3-bfac-90b11c41863e	53089		BOOTH E S		female						SK																		5/10/1942		130	130	1942	5	10	5/10/1942									North America				U S A		WASHINGTON	WALLA WALLA CO		COLLEGE PLACE												46.04	-118.38	NAD27						decimal degrees				N Slade	12/31/2007		Topozone																															Urocitellus columbianus ruficaudus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	ruficaudus														F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	06:17.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 95031a66-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=95031a66-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen				95031a66-1ed8-11e3-bfac-90b11c41863e	121785		HOFFMANN R S		male						SB																		6/6/1969		157	157	1969	6	6	6/6/1969									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2.5 MI NE OF"												45.72	-111.75	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus														M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	57:34.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547a58b-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547a58b-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 320.0; TailLength: 81.0; HindFoot: 48.0; EarLength: 18.0; BodyMass: 308.8	9547a58b-1ed8-11e3-bfac-90b11c41863e	128233		KOEPPL J W		female						SB							BS2068											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								320	total length	1	308.8	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:35.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547ab15-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547ab15-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 307.0; TailLength: 68.0; HindFoot: 48.0; EarLength: 19.0; BodyMass: 371.4	9547ab15-1ed8-11e3-bfac-90b11c41863e	128235		KOEPPL J W		female						SB							BS2070											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								307	total length	1	371.4	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:36.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547adea-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547adea-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			; HindFoot: 51.0; EarLength: 20.0; BodyMass: 394.4	9547adea-1ed8-11e3-bfac-90b11c41863e	128236		KOEPPL J W		male						SB							BS2071											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus											394.4	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	57:38.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547b655-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547b655-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 323.0; TailLength: 69.0; HindFoot: 52.0; EarLength: 19.0; BodyMass: 407.5	9547b655-1ed8-11e3-bfac-90b11c41863e	128239		KOEPPL J W		female						SB							BS2074											6/7/1973		158	158	1973	6	7	6/7/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								323	total length	1	407.5	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:39.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547bbf2-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547bbf2-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 330.0; TailLength: 91.0; HindFoot: 51.0; EarLength: 20.0; BodyMass: 304.3	9547bbf2-1ed8-11e3-bfac-90b11c41863e	128241		KOEPPL J W		female						SB							BS2077											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								330	total length	1	304.3	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:40.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547beaf-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547beaf-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 346.0; TailLength: 84.0; HindFoot: 45.0; EarLength: 21.0; BodyMass: 518.8	9547beaf-1ed8-11e3-bfac-90b11c41863e	128242		KOEPPL J W		male						SB							BS2078											6/7/1973		158	158	1973	6	7	6/7/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								346	total length	1	518.8	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:40.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547c19d-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547c19d-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			; HindFoot: 48.0; EarLength: 18.0; BodyMass: 329.3	9547c19d-1ed8-11e3-bfac-90b11c41863e	128243		KOEPPL J W		female						SB							BS2079											6/7/1973		158	158	1973	6	7	6/7/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus											329.3	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	0
PhysicalObject	57:43.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547ccca-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547ccca-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 342.0; TailLength: 91.0; HindFoot: 50.0; EarLength: 17.0; BodyMass: 325.5	9547ccca-1ed8-11e3-bfac-90b11c41863e	128247		KOEPPL J W		female						SB							BS2084											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								342	total length	1	325.5	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:44.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547d260-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547d260-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 325.0; TailLength: 91.0; HindFoot: 50.0; EarLength: 18.0; BodyMass: 314.8	9547d260-1ed8-11e3-bfac-90b11c41863e	128249		KOEPPL J W		female						SB							BS2086											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								325	total length	1	314.8	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:45.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547dca2-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547dca2-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 336.0; TailLength: 90.0; HindFoot: 52.0; EarLength: 18.0; BodyMass: 378.4	9547dca2-1ed8-11e3-bfac-90b11c41863e	128250		KOEPPL J W		male						SB							BS2087											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								336	total length	1	378.4	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:46.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547e22b-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547e22b-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 222.0; TailLength: 60.0; HindFoot: 43.0; EarLength: 19.0; BodyMass: 123.4	9547e22b-1ed8-11e3-bfac-90b11c41863e	128252		KOEPPL J W		male						SB							BS2104											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								222	total length	1	123.4	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:47.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547e4e6-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547e4e6-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 224.0; TailLength: 66.0; HindFoot: 46.0; EarLength: 18.0; BodyMass: 118.2	9547e4e6-1ed8-11e3-bfac-90b11c41863e	128253		KOEPPL J W		male						SB							BS2106											6/6/1973		157	157	1973	6	6	6/6/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								224	total length	1	118.2	1		M		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
PhysicalObject	57:47.0	CC-BY		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms	University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Record ID: 9547e7b7-1ed8-11e3-bfac-90b11c41863e. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	http://portal.vertnet.org/o/ku/kum?id=9547e7b7-1ed8-11e3-bfac-90b11c41863e	http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection	PreservedSpecimen			TotalLength: 330.0; TailLength: 96.0; HindFoot: 50.0; EarLength: 16.0; BodyMass: 320.7	9547e7b7-1ed8-11e3-bfac-90b11c41863e	128254		KOEPPL J W		female						SB							BS2107; C1327											6/7/1973		158	158	1973	6	7	6/7/1973									North America				U S A		MONTANA	MADISON CO		"HARRISON, 2 MI N, 2.5 MI E OF; HYBRID COLONY"												45.72	-111.73	WGS84						decimal degrees				Sean P. Maher	5/1/2007		Topozone.com																															Urocitellus columbianus columbianus						Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Urocitellus		columbianus	columbianus								330	total length	1	320.7	1		F		University of Kansas Biodiversity Institute. KUBI Mammalogy Collection. Source: http://ipt.nhm.ku.edu/ipt/resource.do?r=kubi_mammals (source published on 2016-03-28)	1d04e739-98a9-4e16-9970-8f8f3bf9e9e3	b554c320-0560-11d8-b851-b8a03c50a862	slade@ku.edu	Norm Slade	3/28/2016	9/15/2016	no migrator	0	0	0	0	specimen	1
